TeamId,TeamName,SubmissionDate,Score
3047377,"Billy Nguyen","2019-06-15 15:26:53",0.14634
3159722,"Valerii Klymchuk","2019-06-15 19:07:03",0.13333
3266595,tkowski,"2019-06-15 21:18:43",0.16488
3159722,"Valerii Klymchuk","2019-06-15 21:46:20",0.13169
3159722,"Valerii Klymchuk","2019-06-16 10:21:13",0.13083
3122201,"Reza Mafi","2019-06-16 14:58:36",0.11985
3122201,"Reza Mafi","2019-06-16 20:13:28",0.11985
3036222,aljn962466,"2019-06-16 20:21:15",0.13573
3236767,"Patrick Bruecker","2019-06-17 13:55:21",0.11369
3159722,"Valerii Klymchuk","2019-06-17 22:20:24",0.12580
3145105,"Maciej Alosat","2019-06-18 08:41:32",0.13824
3145105,"Maciej Alosat","2019-06-18 09:25:44",0.13605
3047377,"Billy Nguyen","2019-06-18 15:01:42",0.14025
3047377,"Billy Nguyen","2019-06-18 15:40:52",0.13852
3036222,aljn962466,"2019-06-18 20:08:07",0.12504
3036222,aljn962466,"2019-06-18 20:30:03",0.12486
3122201,"Reza Mafi","2019-06-19 06:23:59",0.11810
3152461,"Bangsar Folk","2019-06-19 14:07:30",0.14457
3152461,"Bangsar Folk","2019-06-19 14:14:42",0.14246
3285519,"Ayush Goel","2019-06-19 15:53:58",0.83713
917646,"Danil Zherebtsov","2019-06-19 17:45:44",0.12004
1392442,dlin96,"2019-06-21 04:28:05",1.13803
3036222,aljn962466,"2019-06-21 11:34:26",0.12385
3036222,aljn962466,"2019-06-21 12:10:22",0.12073
3285519,"Ayush Goel","2019-06-21 16:08:26",0.17461
3159722,"Valerii Klymchuk","2019-06-21 20:24:26",0.12325
3313499,Li_jm,"2019-06-22 03:12:37",0.45143
3159722,"Valerii Klymchuk","2019-06-22 13:35:57",0.12319
1392442,dlin96,"2019-06-22 20:55:56",0.67460
1392442,dlin96,"2019-06-22 20:57:29",0.42814
3313499,Li_jm,"2019-06-23 02:58:16",0.38307
3311251,"Benjamin Eckardt","2019-06-23 10:32:04",0.15106
3159722,"Valerii Klymchuk","2019-06-23 15:30:48",0.12215
3285519,"Ayush Goel","2019-06-23 16:49:30",0.16560
3285519,"Ayush Goel","2019-06-23 17:56:57",0.16270
3285519,"Ayush Goel","2019-06-23 18:01:57",0.15375
3159722,"Valerii Klymchuk","2019-06-23 18:26:49",0.12162
1392442,dlin96,"2019-06-24 02:05:27",0.16868
3288451,haeun,"2019-06-24 02:10:20",0.14292
3288451,haeun,"2019-06-24 02:44:41",0.14194
3288451,haeun,"2019-06-24 02:47:14",0.14192
3236767,"Patrick Bruecker","2019-06-24 05:56:53",0.11059
3236767,"Patrick Bruecker","2019-06-24 06:24:05",0.11058
3236767,"Patrick Bruecker","2019-06-24 06:34:13",0.11050
3288451,haeun,"2019-06-24 08:59:31",0.14190
2686834,pankaj_j,"2019-06-24 12:48:44",0.14563
3257003,cyberward,"2019-06-24 19:03:12",0.44891
3288451,haeun,"2019-06-25 07:06:15",0.12005
2686834,pankaj_j,"2019-06-25 12:50:08",0.14551
3285519,"Ayush Goel","2019-06-25 17:47:07",0.12199
3236767,"Patrick Bruecker","2019-06-26 05:15:14",0.10671
3236767,"Patrick Bruecker","2019-06-26 05:15:46",0.10653
3236767,"Patrick Bruecker","2019-06-26 05:40:40",0.10645
3236767,"Patrick Bruecker","2019-06-26 06:24:03",0.10630
3236767,"Patrick Bruecker","2019-06-26 06:38:58",0.10627
3236767,"Patrick Bruecker","2019-06-26 06:54:01",0.10624
2686834,pankaj_j,"2019-06-26 13:40:13",0.14140
3311251,"Benjamin Eckardt","2019-06-26 22:23:16",0.15057
3311251,"Benjamin Eckardt","2019-06-26 22:56:49",0.14969
3311251,"Benjamin Eckardt","2019-06-26 23:15:12",0.14486
3036222,aljn962466,"2019-06-27 00:32:30",0.11755
3236767,"Patrick Bruecker","2019-06-27 14:25:09",0.10621
3236767,"Patrick Bruecker","2019-06-27 17:36:21",0.10618
3047377,"Billy Nguyen","2019-06-28 00:28:18",0.13852
3236767,"Patrick Bruecker","2019-06-28 07:30:10",0.10610
3236767,"Patrick Bruecker","2019-06-28 07:44:13",0.10607
3047377,"Billy Nguyen","2019-06-28 15:03:33",0.12399
3047377,"Billy Nguyen","2019-06-28 15:26:57",0.12369
2860323,"Marek Nurzynski","2019-06-28 20:20:30",0.10596
3047377,"Billy Nguyen","2019-06-29 00:03:50",0.11977
3047377,"Billy Nguyen","2019-06-29 00:07:39",0.11741
3210742,"Tim Mak","2019-06-29 10:29:37",0.13078
3210742,"Tim Mak","2019-06-29 18:56:58",0.12893
2686834,pankaj_j,"2019-06-30 05:28:59",0.13997
2686834,pankaj_j,"2019-06-30 05:32:36",0.13872
3210742,"Tim Mak","2019-06-30 10:49:00",0.12486
3282084,zeagledata,"2019-06-30 12:53:59",0.16268
3324921,"Kangbo Lu","2019-06-30 15:55:18",0.13171
3319189,prasadpatil99,"2019-06-30 17:42:41",0.13321
3324921,"Kangbo Lu","2019-07-01 03:35:38",0.12501
3324921,"Kangbo Lu","2019-07-01 04:21:06",0.12441
3236767,"Patrick Bruecker","2019-07-01 08:04:51",0.10597
3236767,"Patrick Bruecker","2019-07-01 08:06:36",0.10581
3236767,"Patrick Bruecker","2019-07-01 08:09:25",0.10574
3236767,"Patrick Bruecker","2019-07-01 08:13:49",0.10571
3236767,"Patrick Bruecker","2019-07-01 08:15:16",0.10566
3069881,"Sanni Oluwatosin","2019-07-01 20:21:39",0.17373
2657692,"sadeko Daniel","2019-07-01 20:52:01",0.70973
3282084,zeagledata,"2019-07-02 12:39:29",0.15484
3362862,parachute7,"2019-07-02 19:11:29",0.11634
3362862,parachute7,"2019-07-02 19:17:25",0.11630
3362862,parachute7,"2019-07-02 19:20:26",0.11622
3362862,parachute7,"2019-07-02 19:22:22",0.11571
3210742,"Tim Mak","2019-07-03 00:44:51",0.11544
2517564,ta4510,"2019-07-03 02:22:15",0.12570
2517564,ta4510,"2019-07-03 02:23:01",0.12532
2517564,ta4510,"2019-07-03 03:08:13",0.12202
3362862,parachute7,"2019-07-03 03:09:21",0.11552
3362862,parachute7,"2019-07-03 04:21:33",0.11551
3364658,ra7967,"2019-07-03 05:54:05",0.14674
3364658,ra7967,"2019-07-03 06:04:13",0.14672
3210742,"Tim Mak","2019-07-03 10:03:17",0.11519
3357786,lystahi,"2019-07-03 13:21:58",0.11801
3357786,lystahi,"2019-07-03 13:22:33",0.10650
3324921,"Kangbo Lu","2019-07-03 13:55:40",0.12265
3324921,"Kangbo Lu","2019-07-03 14:15:46",0.11915
3357786,lystahi,"2019-07-03 14:17:55",0.10593
3357786,lystahi,"2019-07-03 14:18:34",0.10586
3366801,tracy1994,"2019-07-03 15:02:05",0.40890
3367380,rabalsan,"2019-07-03 16:40:47",0.42949
3285519,"Ayush Goel","2019-07-03 18:14:05",0.12199
3285519,"Ayush Goel","2019-07-03 18:21:14",0.12139
3367380,rabalsan,"2019-07-03 18:29:20",0.40890
3036222,aljn962466,"2019-07-03 21:53:29",0.11744
2517564,ta4510,"2019-07-04 00:07:01",0.12144
3282084,zeagledata,"2019-07-04 03:12:26",0.12286
3282084,zeagledata,"2019-07-04 03:24:49",0.11927
2517564,ta4510,"2019-07-04 03:38:14",0.12095
2517564,ta4510,"2019-07-04 03:38:45",0.12083
3210742,"Tim Mak","2019-07-04 08:03:28",0.11393
3205164,Inksu,"2019-07-04 08:08:22",0.13030
3311251,"Benjamin Eckardt","2019-07-04 09:02:20",0.14445
3205164,Inksu,"2019-07-04 09:51:13",0.12705
2686834,pankaj_j,"2019-07-04 12:23:50",0.13870
3282084,zeagledata,"2019-07-04 12:52:29",0.11771
3311251,"Benjamin Eckardt","2019-07-05 07:37:45",0.13974
3311251,"Benjamin Eckardt","2019-07-05 07:48:19",0.13963
3311251,"Benjamin Eckardt","2019-07-05 07:54:24",0.13838
3374575,"Vadim Belov","2019-07-05 10:31:40",1.31206
3374575,"Vadim Belov","2019-07-05 10:32:14",0.43463
3285519,"Ayush Goel","2019-07-05 15:21:02",0.12139
3319189,prasadpatil99,"2019-07-05 19:36:07",0.13321
3311251,"Benjamin Eckardt","2019-07-05 21:30:28",0.13830
3311251,"Benjamin Eckardt","2019-07-05 21:34:18",0.13782
3311251,"Benjamin Eckardt","2019-07-05 21:54:27",0.13357
3311251,"Benjamin Eckardt","2019-07-05 22:21:20",0.13356
3311251,"Benjamin Eckardt","2019-07-05 22:48:21",0.13295
3285519,"Ayush Goel","2019-07-06 12:51:08",0.12024
3285519,"Ayush Goel","2019-07-06 13:18:32",0.11992
3311251,"Benjamin Eckardt","2019-07-06 21:09:49",0.13295
3311251,"Benjamin Eckardt","2019-07-06 21:32:25",0.12270
3362410,"Vlad Lee","2019-07-06 22:52:25",0.14718
2603506,"Karolina Pacocha","2019-07-08 11:01:22",0.11874
3311251,"Benjamin Eckardt","2019-07-08 13:23:08",0.12241
3062442,"Shailendra Kumar","2019-07-08 13:34:38",0.11955
3364658,ra7967,"2019-07-08 14:35:41",0.14628
3364658,ra7967,"2019-07-08 14:40:08",0.11533
3374575,"Vadim Belov","2019-07-09 07:47:43",0.16047
3259304,shiotomo27,"2019-07-10 07:56:33",0.13466
3036222,aljn962466,"2019-07-10 12:25:10",0.11727
3122201,"Reza Mafi","2019-07-10 14:22:29",0.11803
3396279,Leemunkyu,"2019-07-11 15:05:17",0.10657
3319189,prasadpatil99,"2019-07-11 15:56:52",0.11447
2087085,"Carl Philipp Hoppe","2019-07-12 08:35:44",0.15451
2087085,"Carl Philipp Hoppe","2019-07-12 09:20:58",0.15300
2087085,"Carl Philipp Hoppe","2019-07-12 11:35:13",0.11888
3213335,tzuchunlin,"2019-07-13 05:02:30",0.11773
3402936,amrendrapratapsingh,"2019-07-13 17:55:11",6.61804
3381020,"Hugo Amorim","2019-07-13 20:38:12",1.74699
3381020,"Hugo Amorim","2019-07-13 21:47:05",0.50823
3406758,krpresearch,"2019-07-14 11:11:07",0.47589
3406758,krpresearch,"2019-07-14 11:18:51",0.20392
3406758,krpresearch,"2019-07-14 11:35:03",0.14828
3406758,krpresearch,"2019-07-14 11:42:54",0.13809
3121702,AHSNCCU,"2019-07-14 14:17:21",0.38547
3381020,"Hugo Amorim","2019-07-14 15:06:40",0.48720
3401194,hirossk,"2019-07-15 12:41:43",1.16083
3401194,hirossk,"2019-07-15 12:59:11",0.84342
3401194,hirossk,"2019-07-15 13:09:18",0.28918
3381020,"Hugo Amorim","2019-07-15 19:31:18",0.31936
3159722,"Valerii Klymchuk","2019-07-15 19:51:53",0.12087
3395767,"Pasin Sirirat","2019-07-16 03:39:24",0.13563
3152461,"Bangsar Folk","2019-07-16 08:24:37",0.14148
917646,"Danil Zherebtsov","2019-07-16 13:11:10",0.11960
3121702,AHSNCCU,"2019-07-16 14:44:09",0.36038
3159722,"Valerii Klymchuk","2019-07-16 16:43:29",0.12071
3159722,"Valerii Klymchuk","2019-07-16 19:08:19",0.11978
3394098,"Ranjan Srinivas","2019-07-17 15:21:02",0.43762
3351301,"Varun Miranda","2019-07-17 15:32:32",0.16201
3394098,"Ranjan Srinivas","2019-07-17 15:53:15",0.41650
3394098,"Ranjan Srinivas","2019-07-17 15:58:07",0.25275
3159722,"Valerii Klymchuk","2019-07-17 16:34:12",0.11975
3351301,"Varun Miranda","2019-07-17 17:24:12",0.15756
3159722,"Valerii Klymchuk","2019-07-18 22:16:27",0.11901
3159722,"Valerii Klymchuk","2019-07-18 22:24:06",0.11895
2640316,"deepak pareek","2019-07-19 11:10:25",0.15685
3428333,AIbhishek,"2019-07-19 11:36:13",0.11429
3121702,AHSNCCU,"2019-07-19 12:36:08",0.33934
3159722,"Valerii Klymchuk","2019-07-19 19:46:19",0.11528
3159722,"Valerii Klymchuk","2019-07-19 23:11:21",0.11503
3437102,JuanZhao,"2019-07-20 08:37:01",0.11416
3437102,JuanZhao,"2019-07-20 09:10:11",0.10666
3381020,"Hugo Amorim","2019-07-20 15:14:13",0.31911
3381020,"Hugo Amorim","2019-07-20 17:03:03",0.26571
3361712,"Tomas Sladecek","2019-07-20 19:25:02",0.13611
3159722,"Valerii Klymchuk","2019-07-21 01:51:47",0.11404
3394098,"Ranjan Srinivas","2019-07-21 08:02:36",0.25146
3406354,"Cedric Bertrand","2019-07-21 08:48:04",0.84138
3381020,"Hugo Amorim","2019-07-21 13:21:22",0.14605
3378528,"Alexander Pavlov","2019-07-22 09:29:32",9.45443
2035258,rishabhg990,"2019-07-22 10:38:02",0.16023
3381020,"Hugo Amorim","2019-07-22 12:33:05",0.13951
3297746,Achilles,"2019-07-22 18:48:38",0.15186
3242206,tl39,"2019-07-22 21:06:52",0.40890
3242206,tl39,"2019-07-23 04:14:09",0.12577
3242206,tl39,"2019-07-23 05:27:58",0.11761
3242206,tl39,"2019-07-23 05:32:03",0.11760
3242206,tl39,"2019-07-23 05:54:11",0.11692
3036222,aljn962466,"2019-07-23 07:11:59",0.11709
3394098,"Ranjan Srinivas","2019-07-23 08:53:51",0.22534
3394098,"Ranjan Srinivas","2019-07-23 08:59:48",0.21646
3394098,"Ranjan Srinivas","2019-07-23 09:08:45",0.18438
1793270,"Fatma Kurşun","2019-07-23 09:16:00",0.17812
1793270,"Fatma Kurşun","2019-07-23 11:59:46",0.17547
1793270,"Fatma Kurşun","2019-07-23 12:46:34",0.16457
3242206,tl39,"2019-07-23 14:01:01",0.11669
3242206,tl39,"2019-07-23 14:54:37",0.11605
3242206,tl39,"2019-07-23 14:57:02",0.11582
1793270,"Fatma Kurşun","2019-07-23 15:27:52",0.15927
3318293,taras,"2019-07-23 20:25:20",0.28362
3318293,taras,"2019-07-23 20:30:46",0.28270
3318293,taras,"2019-07-23 20:34:59",0.27779
3447497,Cmbirkho,"2019-07-23 21:04:58",0.22420
3447497,Cmbirkho,"2019-07-23 21:17:52",0.22092
3242206,tl39,"2019-07-24 00:08:03",0.11534
3242206,tl39,"2019-07-24 00:10:42",0.11529
3242206,tl39,"2019-07-24 04:34:41",0.11508
3406758,krpresearch,"2019-07-24 05:32:57",0.13102
3406758,krpresearch,"2019-07-24 05:38:38",0.13047
3406758,krpresearch,"2019-07-24 05:45:23",0.12972
3247917,"Denis Grushentsev","2019-07-24 13:57:16",0.14346
3247917,"Denis Grushentsev","2019-07-24 13:57:50",0.13537
3394098,"Ranjan Srinivas","2019-07-24 14:30:31",0.16955
3394098,"Ranjan Srinivas","2019-07-24 14:34:21",0.16462
3394098,"Ranjan Srinivas","2019-07-24 14:42:11",0.16383
2686834,pankaj_j,"2019-07-24 14:46:21",0.13626
3394098,"Ranjan Srinivas","2019-07-24 15:37:06",0.16375
3394098,"Ranjan Srinivas","2019-07-24 16:52:38",0.15167
3318293,taras,"2019-07-24 19:47:58",0.19420
3318293,taras,"2019-07-24 20:11:47",0.18610
3447497,Cmbirkho,"2019-07-24 20:15:32",0.15926
3036222,aljn962466,"2019-07-24 22:08:42",0.11669
3447497,Cmbirkho,"2019-07-24 22:47:13",0.14302
3036222,aljn962466,"2019-07-25 00:37:32",0.11663
3036222,aljn962466,"2019-07-25 02:27:09",0.11661
3401194,hirossk,"2019-07-25 08:24:59",0.14754
3338303,"Lloyd Fernandes","2019-07-25 12:48:12",0.19854
3338303,"Lloyd Fernandes","2019-07-25 13:03:15",0.19538
3338303,"Lloyd Fernandes","2019-07-25 13:08:15",0.19524
2640316,"deepak pareek","2019-07-25 14:38:39",0.15478
3460092,kglpochi,"2019-07-25 20:32:45",0.15257
3459428,"Travis Whitfield","2019-07-25 20:44:19",0.51157
3459428,"Travis Whitfield","2019-07-26 02:01:08",0.19663
3324921,"Kangbo Lu","2019-07-26 07:34:34",0.10647
3368308,"Kevin Yin","2019-07-26 20:44:33",0.55726
3368308,"Kevin Yin","2019-07-26 20:55:39",0.14921
3368308,"Kevin Yin","2019-07-27 05:19:48",0.14852
3368308,"Kevin Yin","2019-07-27 05:21:18",0.14823
3437102,JuanZhao,"2019-07-27 11:57:48",0.10651
3389559,"Farouk audu","2019-07-27 12:46:33",0.17979
3121702,AHSNCCU,"2019-07-27 14:47:04",0.24942
3381020,"Hugo Amorim","2019-07-27 17:31:40",0.13418
3121702,AHSNCCU,"2019-07-28 03:56:52",0.15202
2035258,rishabhg990,"2019-07-28 13:11:35",0.15260
3310632,Danvah,"2019-07-28 13:42:29",0.40890
3310632,Danvah,"2019-07-28 14:18:52",0.28204
3381020,"Hugo Amorim","2019-07-28 14:20:45",0.13260
3068947,terry1993,"2019-07-28 14:32:56",0.17092
3453355,"Jack Dry","2019-07-28 14:40:10",0.12268
523910,startech,"2019-07-28 14:40:36",0.11750
3068947,terry1993,"2019-07-28 14:45:31",0.17081
3453355,"Jack Dry","2019-07-28 14:48:51",0.12256
3453355,"Jack Dry","2019-07-28 15:00:36",0.11786
3381020,"Hugo Amorim","2019-07-28 15:01:18",0.13236
3381020,"Hugo Amorim","2019-07-28 15:07:26",0.13076
3242206,tl39,"2019-07-29 04:36:06",0.10382
3361712,"Tomas Sladecek","2019-07-30 15:30:18",0.12935
3297746,Achilles,"2019-07-30 19:10:15",0.14762
3297746,Achilles,"2019-07-31 07:47:22",0.13287
3422644,ACME,"2019-07-31 08:04:51",11.80865
3310632,Danvah,"2019-07-31 12:36:31",0.25962
3422644,ACME,"2019-07-31 13:40:18",0.15533
3310632,Danvah,"2019-07-31 13:46:34",0.14802
3310632,Danvah,"2019-07-31 13:48:36",0.13635
3453355,"Jack Dry","2019-07-31 17:05:44",0.11755
3453355,"Jack Dry","2019-07-31 17:44:38",0.11641
3453355,"Jack Dry","2019-08-01 11:19:54",0.11630
3424186,Balines,"2019-08-01 17:25:46",0.22021
3424186,Balines,"2019-08-01 18:23:47",0.19279
3490164,KRKirov,"2019-08-01 20:13:38",0.19159
3310632,Danvah,"2019-08-01 23:32:59",0.12592
3310632,Danvah,"2019-08-01 23:49:17",0.12592
3310632,Danvah,"2019-08-01 23:52:01",0.12586
3453355,"Jack Dry","2019-08-02 10:12:23",0.11614
3375192,prasarma,"2019-08-02 10:26:08",0.13808
2087085,"Carl Philipp Hoppe","2019-08-02 12:48:00",0.11883
2686834,pankaj_j,"2019-08-02 14:33:41",0.13392
3493335,sushant2711,"2019-08-02 15:28:28",0.14421
3378528,"Alexander Pavlov","2019-08-02 16:18:48",0.16266
3378528,"Alexander Pavlov","2019-08-03 06:51:55",0.13851
3168806,harrytsz,"2019-08-03 08:26:49",0.10985
2686834,pankaj_j,"2019-08-03 12:07:52",0.13312
3490164,KRKirov,"2019-08-03 12:35:06",0.15300
3378528,"Alexander Pavlov","2019-08-03 19:36:52",0.13416
2683322,"Güneş Evitan","2019-08-04 05:13:59",0.10431
2683322,"Güneş Evitan","2019-08-04 05:15:14",0.10411
2683322,"Güneş Evitan","2019-08-04 05:16:29",0.10395
2683322,"Güneş Evitan","2019-08-04 05:19:55",0.10388
1580933,suatbul,"2019-08-04 16:23:18",1.25882
1580933,suatbul,"2019-08-04 16:37:57",0.18088
3381020,"Hugo Amorim","2019-08-04 18:44:50",0.12915
3425269,"Elda ","2019-08-05 05:36:42",0.19349
2683322,"Güneş Evitan","2019-08-05 05:43:04",0.10382
2683322,"Güneş Evitan","2019-08-05 05:46:36",0.10381
2683322,"Güneş Evitan","2019-08-05 05:48:31",0.10377
3453355,"Jack Dry","2019-08-05 17:29:27",0.11498
3453355,"Jack Dry","2019-08-05 18:02:54",0.11139
3453355,"Jack Dry","2019-08-05 18:14:51",0.11115
3453355,"Jack Dry","2019-08-05 18:20:27",0.10657
2410307,minuet_mi,"2019-08-05 18:49:07",0.10649
3425269,"Elda ","2019-08-05 19:53:44",0.15233
3318293,taras,"2019-08-05 20:28:52",0.15667
3318293,taras,"2019-08-05 20:47:02",0.14396
3318293,taras,"2019-08-05 20:48:33",0.14222
3318293,taras,"2019-08-05 20:51:32",0.14198
2683322,"Güneş Evitan","2019-08-06 04:06:22",0.10369
2640316,"deepak pareek","2019-08-06 10:20:17",0.13771
3507786,yoko8ma,"2019-08-07 02:28:44",0.36370
3507786,yoko8ma,"2019-08-07 05:36:31",0.27579
3375192,prasarma,"2019-08-07 06:39:01",0.13416
3507786,yoko8ma,"2019-08-07 08:54:04",0.27417
3507786,yoko8ma,"2019-08-07 10:25:13",0.19649
3507786,yoko8ma,"2019-08-07 10:36:47",0.14556
3508795,"Rachit Toshniwal","2019-08-07 14:57:31",0.19830
3510860,dimple25,"2019-08-07 18:37:00",9.45268
3318293,taras,"2019-08-07 18:41:47",0.14194
3508795,"Rachit Toshniwal","2019-08-08 09:52:43",0.17196
3511577,wenxuan0923,"2019-08-08 23:20:17",0.13880
3511577,wenxuan0923,"2019-08-09 00:27:32",0.13562
3202718,"Ting Hsieh","2019-08-09 11:53:57",0.11037
3236767,"Patrick Bruecker","2019-08-09 13:40:07",0.10553
3236767,"Patrick Bruecker","2019-08-09 13:41:17",0.10531
3236767,"Patrick Bruecker","2019-08-09 13:43:20",0.10502
3374575,"Vadim Belov","2019-08-09 15:11:19",0.13909
3374575,"Vadim Belov","2019-08-09 15:11:40",0.13891
3374575,"Vadim Belov","2019-08-09 15:12:15",0.13889
3499078,"Piyush Patidar","2019-08-09 19:07:40",0.40890
2921151,Tom.O,"2019-08-10 06:08:58",9.45399
3318293,taras,"2019-08-11 20:10:49",0.13829
3318293,taras,"2019-08-11 20:21:32",0.13811
3318293,taras,"2019-08-11 20:25:23",0.13791
3511577,wenxuan0923,"2019-08-11 22:42:38",0.13124
2640316,"deepak pareek","2019-08-12 04:15:40",0.13749
2686834,pankaj_j,"2019-08-12 07:09:09",0.13255
3362230,"Anna Madan","2019-08-12 07:24:38",0.19734
3362230,"Anna Madan","2019-08-12 07:54:56",0.19373
3421071,WebAnalyst,"2019-08-12 15:19:51",1.07037
3511577,wenxuan0923,"2019-08-12 23:06:41",0.12767
3321815,mkostylev,"2019-08-13 05:10:30",0.21198
3321815,mkostylev,"2019-08-13 05:50:10",0.20650
2686834,pankaj_j,"2019-08-13 08:35:24",0.12920
3321815,mkostylev,"2019-08-13 08:48:27",0.18857
3401194,hirossk,"2019-08-13 12:57:54",0.12976
3517443,"Josh Zhang","2019-08-13 14:10:01",0.14842
2640316,"deepak pareek","2019-08-13 14:51:43",0.13459
3374575,"Vadim Belov","2019-08-13 16:03:35",0.13880
3374575,"Vadim Belov","2019-08-13 16:07:04",0.13874
3236767,"Patrick Bruecker","2019-08-14 09:33:25",0.10501
3236767,"Patrick Bruecker","2019-08-14 09:49:12",0.10500
3236767,"Patrick Bruecker","2019-08-14 09:54:47",0.10500
3236767,"Patrick Bruecker","2019-08-14 09:58:58",0.10499
3444436,Player_Wei,"2019-08-14 15:52:39",1.59723
1846912,GregorioAiolfi,"2019-08-14 16:04:28",0.13045
3444436,Player_Wei,"2019-08-14 16:23:34",0.27832
3536527,"Rushil Patel","2019-08-14 17:12:17",0.12618
3202718,"Ting Hsieh","2019-08-14 21:41:07",0.11037
3425269,"Elda ","2019-08-14 22:27:29",0.15112
3425269,"Elda ","2019-08-14 22:34:01",0.14785
4196735,klern,"2019-08-15 02:37:59",9.45378
3538690,"Chris Chia","2019-08-15 12:02:00",0.15295
3524543,lembarek,"2019-08-15 16:08:30",0.59628
3524543,lembarek,"2019-08-15 16:25:23",0.34778
1434446,"James Strong","2019-08-16 01:48:51",0.11603
1434446,"James Strong","2019-08-16 02:18:18",0.10648
3531352,"K Uchida","2019-08-16 08:44:09",0.29038
3531352,"K Uchida","2019-08-16 09:13:23",0.13617
3444436,Player_Wei,"2019-08-16 12:23:16",0.19936
3444436,Player_Wei,"2019-08-16 13:21:52",0.18411
3395767,"Pasin Sirirat","2019-08-16 15:29:05",0.13445
3531352,"K Uchida","2019-08-16 15:32:40",0.13227
3361712,"Tomas Sladecek","2019-08-16 18:17:54",0.12439
2891121,kazu0194,"2019-08-17 06:09:57",0.40890
3503433,"Robert Stockton","2019-08-17 07:21:53",0.12083
2921151,Tom.O,"2019-08-17 08:08:44",0.14426
1846912,GregorioAiolfi,"2019-08-17 09:13:18",0.12278
1846912,GregorioAiolfi,"2019-08-17 09:16:06",0.12260
1846912,GregorioAiolfi,"2019-08-17 09:17:21",0.12173
3405102,"Bruce Young","2019-08-17 17:39:12",0.13569
3405102,"Bruce Young","2019-08-17 17:45:32",0.12820
3405102,"Bruce Young","2019-08-17 17:59:01",0.12670
1580933,suatbul,"2019-08-17 20:17:31",0.14913
2028372,"Team Pazuzu","2019-08-18 02:01:59",0.14377
2028372,"Team Pazuzu","2019-08-18 04:20:26",0.13424
3524580,"Byron Tang","2019-08-18 19:40:33",0.22438
3524580,"Byron Tang","2019-08-18 20:18:09",0.21015
3503693,cuuuurry,"2019-08-19 00:23:47",2.35728
3503433,"Robert Stockton","2019-08-19 04:18:25",0.11826
3367380,rabalsan,"2019-08-19 10:36:01",0.28918
3367380,rabalsan,"2019-08-19 10:39:03",0.28857
2702309,migpaba,"2019-08-20 10:09:46",0.58659
2702309,migpaba,"2019-08-20 10:21:55",0.12797
3508795,"Rachit Toshniwal","2019-08-20 10:28:25",0.16720
3508795,"Rachit Toshniwal","2019-08-20 10:43:18",0.16678
3558771,"houda mouzoun","2019-08-20 14:52:12",0.20491
3503433,"Robert Stockton","2019-08-21 02:36:15",0.11738
3562735,"Andrey AV","2019-08-21 10:47:00",0.16773
3562735,"Andrey AV","2019-08-21 10:54:09",0.16728
3070201,ATiKO98,"2019-08-21 13:07:03",0.19160
3070201,ATiKO98,"2019-08-21 13:09:16",0.16879
3361131,TimoKerremans,"2019-08-21 13:09:36",0.19038
3070201,ATiKO98,"2019-08-21 13:12:09",0.13431
3361131,TimoKerremans,"2019-08-21 14:58:40",0.19010
3405102,"Bruce Young","2019-08-22 00:06:30",0.12484
3503433,"Robert Stockton","2019-08-22 00:40:49",0.11673
3503433,"Robert Stockton","2019-08-22 01:47:39",0.11673
2554910,"Justin Mackie","2019-08-22 03:16:23",0.12297
3561300,chloechou,"2019-08-22 06:02:59",0.12749
3361131,TimoKerremans,"2019-08-22 12:05:20",0.16151
3361131,TimoKerremans,"2019-08-22 16:27:58",0.15733
3460092,kglpochi,"2019-08-22 21:11:45",0.13196
3561300,chloechou,"2019-08-23 10:05:33",0.12734
3561300,chloechou,"2019-08-23 10:25:02",0.12708
3361131,TimoKerremans,"2019-08-23 16:11:14",0.12086
3546595,marbas,"2019-08-24 02:25:28",0.23756
3405102,"Bruce Young","2019-08-24 05:04:39",0.12261
3531352,"K Uchida","2019-08-24 07:05:39",0.13121
3405102,"Bruce Young","2019-08-24 07:20:47",0.12022
3405102,"Bruce Young","2019-08-24 08:04:01",0.11893
3361131,TimoKerremans,"2019-08-24 10:14:16",0.12047
3361131,TimoKerremans,"2019-08-24 10:25:03",0.12034
3361131,TimoKerremans,"2019-08-24 10:30:12",0.11933
3361131,TimoKerremans,"2019-08-24 10:31:33",0.11931
3444436,Player_Wei,"2019-08-24 14:10:25",0.18336
2503300,"Marat Gudkov","2019-08-24 15:46:29",0.13149
3537052,"Andrey Palaev","2019-08-24 20:45:27",0.32353
3537052,"Andrey Palaev","2019-08-24 21:50:14",0.25655
3511577,wenxuan0923,"2019-08-24 22:33:58",0.12469
3405102,"Bruce Young","2019-08-25 05:13:31",0.11844
3531352,"K Uchida","2019-08-25 07:59:08",0.13018
1837722,"Aruna devi","2019-08-25 09:38:57",9.45233
3524543,lembarek,"2019-08-25 16:42:50",0.29940
3524543,lembarek,"2019-08-25 16:53:36",0.27371
3511577,wenxuan0923,"2019-08-25 18:43:00",0.11800
3537052,"Andrey Palaev","2019-08-25 19:25:23",0.21674
3537052,"Andrey Palaev","2019-08-25 20:51:39",0.14973
3537052,"Andrey Palaev","2019-08-25 21:30:16",0.13808
3578359,JVCN,"2019-08-26 02:50:33",0.44840
